"","rank","id","name","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"646",646,3307,"Wallenstein",3560,1491,2069,339,1101,2459,7.47084817977528,8.04826224010731,7.05474167230546,7.09289085545723,7.54674750227066,7.43686479056527,232
"647",647,242639,"Treasure Island",5210,3024,2186,415,524,4686,7.26720128598848,7.70304373677249,6.66427924977127,6.75144578313253,7.20199427480916,7.27449289372599,46
"648",648,146278,"Tash-Kalar: Arena of Legends",6668,3309,3359,843,1014,5654,7.16410107828434,7.83487595950438,6.5033109377791,6.67260379596678,7.18075345167652,7.16111460735763,106
"649",649,168584,"Love Letter: Batman",5372,3642,1730,334,744,4628,7.26706024571854,7.5403222789676,6.69178838150289,6.85449101796407,7.30715725806452,7.26061422644771,89
"650",650,69789,"Ascension: Deckbuilding Game",12674,5800,6874,1483,2568,10106,7.03482249644942,7.52456440517242,6.62159830811754,6.73167228590695,6.8236214953271,7.08849003760142,144
"651",651,72321,"The Networks",5983,3291,2692,824,881,5102,7.18645335283303,7.63377571254938,6.63959678306092,6.65297330097087,7.11226560726447,7.19926389847119,74
"652",652,15364,"Vegas Showdown",6222,3424,2798,714,1718,4504,7.164437528126,7.55900146028037,6.68159731951394,6.71632913165266,7.19790454016298,7.15167191385435,202
"653",653,232219,"Dragon Castle",6890,3780,3110,685,803,6087,7.14948859941945,7.57114768518518,6.63698977491962,6.71187846715328,7.10485296388543,7.15537695416461,58
"654",654,231581,"AuZtralia",4006,2301,1705,421,644,3362,7.39521409385921,7.89967810517167,6.71440958357771,6.79388361045131,7.49930590062112,7.37527503271862,46
"655",655,2398,"Cribbage",9140,6556,2584,211,1921,7219,7.07718143982494,7.34429677852349,6.39946930340558,6.00142180094787,7.23974856845393,7.03392178418063,250
"656",656,132018,"Churchill",2705,1517,1188,293,532,2173,7.6753238077634,8.17479675016479,7.03752881313131,6.72382252559727,7.39447932330827,7.74408094799816,84
"657",657,135779,"A Fake Artist Goes to New York",6322,3844,2478,312,911,5411,7.15998768902246,7.43216887877211,6.73776634382566,6.44419871794872,7.18715294182217,7.15541412677879,86
"658",658,156336,"Onirim (Second Edition)",9313,5377,3936,1106,1466,7847,7.05873182540535,7.47055610191557,6.49613550050813,6.47367992766727,7.14433215552524,7.04273971581496,93
"659",659,9823,"Advanced Squad Leader: Starter Kit #1",2519,1858,661,243,721,1798,7.84053799920604,8.19626835306782,6.84061818456883,6.89451028806584,7.85312066574203,7.83549233592881,220
"660",660,143741,"BANG! The Dice Game",22139,14580,7559,1767,3203,18936,6.92247287637201,7.28669891906722,6.21994400978966,6.16671878890775,6.89267223540431,6.92751361639205,106
"661",661,270970,"Century: A New World",4065,2569,1496,325,458,3607,7.39088048462484,7.66706468275594,6.91660427807487,6.88793846153846,7.27457788209607,7.40564804546715,38
"662",662,7717,"Carcassonne: The Castle",7922,5313,2609,1113,1996,5926,7.10085890684171,7.38377886316582,6.52471719432733,6.50506558849955,7.16980861723447,7.07763521093486,226
"663",663,242574,"Century: Eastern Wonders",6609,3900,2709,693,751,5858,7.16289012104706,7.46083487435897,6.73395526024363,6.69914382395382,7.07350155792277,7.1743498019802,51
"664",664,167400,"Ashes Reborn: Rise of the Phoenixborn",5624,3386,2238,965,827,4797,7.28758741642959,7.72080884819846,6.63214158623771,6.5809274611399,7.16259129383313,7.30913667500521,85
"665",665,73761,"K2",9883,4698,5185,1227,1440,8443,7.03120064858848,7.53541939123031,6.57434054194793,6.63243405052975,7.01555125,7.03386973942911,142
"666",666,226320,"My Little Scythe",4878,3473,1405,391,655,4223,7.29302419639196,7.57768294845954,6.58938017793594,6.63176851662404,7.31850534351145,7.28907199384324,49
"667",667,256382,"Disney Villainous",15323,10561,4762,1035,1719,13604,7.02791717679306,7.38755230565287,6.23033074338513,6.13913161352657,6.740053327516,7.06429162231696,49
"668",668,22345,"Yspahan",7932,3722,4210,1109,1851,6081,7.07311584720121,7.53302856797421,6.66651367458432,6.65936278629396,7.0547962182604,7.07869217234008,190
"669",669,214880,"City of the Big Shoulders",2265,906,1359,155,389,1876,7.8151880794702,8.54384400662252,7.32941746136865,6.96316129032258,7.62975149100257,7.85363948294243,36
"670",670,168435,"Between Two Cities",10380,5084,5296,1061,1623,8757,7.00788832369942,7.47225654209284,6.56210886329305,6.56308671065033,6.93705545286507,7.02101630695444,82
"671",671,71721,"Space Hulk: Death Angel – The Card Game",12830,8806,4024,1947,2439,10391,6.99934898908808,7.34999905178287,6.23199698807157,6.3087051874679,6.98220131201312,7.00337393224906,144
"672",672,306040,"Merv: The Heart of the Silk Road",2785,1614,1171,290,324,2461,7.6131035978456,8.03920044609666,7.02581041844577,6.84321724137931,7.38341975308642,7.64334234863877,21
"673",673,552,"Bus",2829,1405,1424,221,598,2231,7.56266738069989,8.23548493950178,6.89882702247191,6.90051131221719,7.33436956521739,7.62386060959211,249
"674",674,241724,"Villagers",5853,3589,2264,504,767,5086,7.23593283102682,7.65362650877682,6.57378503533569,6.46162434523809,7.13984779661017,7.25042304364923,39
"675",675,266830,"QE",3374,1950,1424,179,453,2921,7.43135175163011,7.82118400512821,6.89752247191011,6.79503351955307,7.42870860927152,7.43176166039028,37
"676",676,55600,"Shipyard",3898,1696,2202,592,775,3123,7.35166227039508,7.9931929245283,6.85754965031789,6.97864864864865,7.23509032258065,7.38059062760166,154
"677",677,31563,"Middle-Earth Quest",4088,2312,1776,583,885,3203,7.38339513943249,7.89929426038062,6.71179673423423,6.76749571183534,7.26633446327684,7.41573940992819,156
"678",678,340466,"Unfathomable",2689,1503,1186,73,320,2369,7.73789130903682,8.26780365269461,7.06634134907251,6.84438356164384,7.40142709375,7.78334025327142,12
"679",679,249381,"The Estates",3294,1748,1546,283,571,2723,7.44881545233758,8.09998060640732,6.71256921086675,6.96925795053003,7.4354238178634,7.4516236136614,46
"680",680,183840,"Oh My Goods!",11219,7620,3599,1341,1360,9859,6.99664750690792,7.29796225459317,6.35868741317033,6.28606263982103,6.90426225735294,7.0093915924536,82
"681",681,68425,"Eminent Domain",10065,4884,5181,1623,1888,8177,7.002117869846,7.54393527231778,6.49136006369427,6.56040921749846,6.89399114936441,7.02708341323224,132
"682",682,284760,"Disney Villainous: Evil Comes Prepared",3201,2790,411,120,234,2967,7.61749399250234,7.73689902150538,6.80693430656934,6.60658333333333,7.40689743589743,7.63410322548028,37
"683",683,483,"Diplomacy",12682,7597,5085,1179,3126,9556,7.04065960574042,7.5547181571673,6.27265511897739,6.19140373197625,6.9657814331414,7.06515407701967,254
"684",684,173442,"Empires: Age of Discovery",2098,1065,1033,174,324,1774,7.85535106768351,8.45102910798122,7.24122027105518,7.36204982758621,7.88863169753087,7.84927275648252,84
"685",685,143515,"Coal Baron",4569,2088,2481,618,729,3840,7.28169665791201,7.75217721743295,6.8857420395002,6.88637540453074,7.23864060356653,7.28987058072917,106
"686",686,586,"Up Front",2215,1503,712,244,727,1488,7.8818419006772,8.40597471057884,6.77542109550562,6.78647540983606,8.08719393397524,7.78151197580645,254
"687",687,255692,"New Frontiers",3181,1424,1757,302,500,2681,7.47480540710468,8.02751053370787,7.0268531587934,6.90761589403973,7.406726,7.48750205147333,44
"688",688,2163,"Space Hulk",3762,1975,1787,442,835,2927,7.48068143806486,7.96057383797468,6.95030231673195,7.39615384615385,7.71655928143712,7.41339138025282,252
"689",689,179803,"Arcadia Quest: Inferno",2191,1547,644,240,259,1932,7.92326631218622,8.25622828700711,7.12343374223603,7.17420833333333,7.73552123552124,7.94843503623188,67
"690",690,20100,"Wits & Wagers",14295,8927,5368,1266,2798,11497,6.92986182651277,7.20738454912065,6.46834071162444,6.435663507109,7.02522215868477,6.90665418891885,201
"691",691,315767,"Cartographers Heroes",1991,1624,367,46,197,1794,7.93534392767453,8.06714880541872,7.35209836512262,6.72891304347826,7.80856852791878,7.94926519509476,12
"692",692,192457,"Cry Havoc",6445,3212,3233,1047,903,5542,7.15839893405741,7.70856762453301,6.61180387256418,6.69736159503343,7.04941786267996,7.17615604474919,73
"693",693,244228,"Reef",8301,4343,3958,780,947,7354,7.04840024936755,7.48857500805895,6.56540909802931,6.64755128205128,7.02791098204857,7.05103872314387,50
"694",694,214887,"CO₂: Second Chance",2849,1787,1062,354,423,2426,7.5968293015093,8.06920165081141,6.80198053672316,6.62627118644068,7.3264914893617,7.64396569661995,45
"695",695,36235,"The Duke",3988,2401,1587,512,704,3284,7.34756008525577,7.72138593086214,6.78199243856333,6.7081640625,7.36622088068182,7.34355971985384,110
"696",696,47185,"Warhammer: Invasion",5857,3332,2525,1095,899,4958,7.23060781970292,7.66331032412965,6.65961188118811,6.82739726027397,7.27511679644049,7.22253731343284,156
"697",697,220520,"Caverna: Cave vs Cave",5990,3874,2116,866,678,5312,7.14173464774624,7.42261209086216,6.62750061436673,6.45488525404157,6.99670747787611,7.16024526920181,63
"698",698,156943,"Saint Petersburg (Second Edition)",3148,1480,1668,338,393,2755,7.48026807496823,7.97832589864865,7.03834626498801,7.04349112426036,7.37206615776082,7.49570304900182,93
"699",699,201825,"Ex Libris",5915,3202,2713,826,747,5168,7.16336779374471,7.63391555277951,6.60800696645779,6.68558514527845,6.96261030789826,7.19238595201238,60
"700",700,43528,"World Without End",4833,2668,2165,567,671,4162,7.24410111318022,7.62944553223388,6.76922863741339,6.77603174603175,7.12716989567809,7.26295283037001,154
"701",701,244114,"Yellow & Yangtze",2013,1014,999,179,394,1619,7.86084036761053,8.41450854043392,7.29885885885886,7.20178770949721,8.03043147208122,7.81956865966646,48
"702",702,200147,"Kanagawa",8081,4532,3549,989,938,7143,7.06166209998763,7.42845243380406,6.59327838827838,6.53063700707786,7.03538699360341,7.06511247795044,70
"703",703,162286,"Super Motherload",3705,2026,1679,496,513,3192,7.36605029419703,7.78504047877592,6.86046714115545,6.91356518145161,7.38093567251462,7.36365800125313,90
"704",704,21882,"Blue Moon City",8157,4190,3967,1122,2009,6148,7.03895576927792,7.4789456229117,6.5742324300479,6.54044117647059,7.10128023892484,7.01858981945348,197
"705",705,281442,"Trismegistus: The Ultimate Formula",2899,1614,1285,278,420,2479,7.62099657813039,8.18070760842627,6.91798210116731,6.7258273381295,7.44604761904762,7.65063698265429,34
"706",706,137988,"Zombicide Season 2: Prison Outbreak",4519,3009,1510,549,404,4115,7.36593761894225,7.74179531405783,6.61696026490066,6.8187795992714,7.29496287128713,7.37290573511543,107
"707",707,26997,"1989: Dawn of Freedom",2175,1352,823,287,500,1675,7.80145149425288,8.17838535502959,7.18223572296476,7.17822299651568,7.796254,7.80300298507463,123
"708",708,280480,"Crystal Palace",2794,1447,1347,230,310,2484,7.55887598425197,8.11623474775397,6.96013943578322,7.01010869565217,7.41388280645161,7.57697094605475,34
"709",709,300300,"Chronicles of Crime: 1400",2604,2012,592,211,300,2304,7.83096261904762,8.01304837475149,7.21211711148649,6.94350710900474,7.82796666666666,7.83135271701389,21
"710",710,170416,"Vast: The Crystal Caverns",6439,3317,3122,799,932,5507,7.14609327224724,7.70739097980103,6.54973693145419,6.58832790988736,6.82547210300429,7.20035492645724,72
"711",711,230244,"Black Angel",4018,2142,1876,475,530,3488,7.32418392981583,7.93214365079366,6.63002096481876,6.7168280631579,7.03570156603773,7.36801869266055,37
"712",712,283864,"Trails of Tucana",3181,2141,1040,145,357,2824,7.44083667714555,7.72162609528258,6.86278846153846,6.63137931034483,7.38435574229692,7.44797679532578,34
"713",713,204516,"878 Vikings: Invasions of England",3018,1900,1118,293,518,2500,7.53310402253148,7.93948856315789,6.84246839892666,6.73058020477816,7.52503861003861,7.534775176,60
"714",714,203417,"Exit: The Game – The Secret Lab",6435,2577,3858,2515,682,5753,7.0884136006216,7.202334741948,7.01231853032659,7.09098007554672,6.86272140762463,7.11516869807057,70
"715",715,169654,"Deep Sea Adventure",13305,8679,4626,824,1906,11399,6.9397370274333,7.2746215301302,6.31144852788586,6.04544700242719,6.90474431794334,6.94558807614703,91
"716",716,160499,"King of New York",15483,8419,7064,1677,1813,13670,6.92056971775496,7.34059632973037,6.41997458097395,6.45262631484794,6.84307611693326,6.93084739868325,96
"717",717,79127,"Star Trek: Fleet Captains",3239,2016,1223,433,729,2510,7.49427687557888,8.00746527777777,6.64833426001635,6.69110854503464,7.35566666666666,7.53453458167331,131
"718",718,110277,"Among the Stars",6971,3611,3360,1258,1356,5615,7.05701669774781,7.50690526170036,6.57352038690476,6.61680842607313,6.9460715339233,7.08380951024042,118
"719",719,2453,"Blokus",24985,15586,9399,1757,4560,20425,6.86547456714028,7.09199853843193,6.48983858282796,6.33204040978941,6.98803146929825,6.83811302619339,248
"720",720,40628,"Finca",7125,3404,3721,757,1447,5678,7.06342654175438,7.54567453290247,6.62226229508196,6.7491215323646,7.06837387698686,7.06216574674181,160
"721",721,276182,"Dead Reckoning",1506,968,538,32,239,1267,8.35480812084993,8.72689396694215,7.68533024163569,6.75,8.33882845188285,8.35782243883189,5
"722",722,158435,"Dogs of War",2902,1482,1420,273,474,2428,7.52243797036526,8.11560953441296,6.90336736619719,6.9954945054945,7.59161040084388,7.50893396210873,94
"723",723,218333,"Rhino Hero: Super Battle",4429,3069,1360,293,573,3856,7.25497807405735,7.48425075268817,6.73759730147059,6.65189419795222,7.3424607329843,7.24197818724066,60
"724",724,131287,"Panamax",3815,1677,2138,563,611,3204,7.31310997378768,7.93218803220036,6.82751881197381,6.91327708703375,7.16820785597382,7.34074268102372,96
"725",725,177478,"IKI",2339,1305,1034,187,371,1968,7.70710782813168,8.17435845210728,7.11739596711799,7.02102903743315,7.75525606469003,7.69803110264228,82
"726",726,91872,"Dungeons & Dragons: The Legend of Drizzt Board Game",6013,4135,1878,797,869,5144,7.22712704806253,7.53547156952842,6.54821086261981,6.52612296110414,7.23123993095512,7.22643223950233,130
"727",727,1035,"Squad Leader",3302,2357,945,512,940,2362,7.535414766808,7.86985998727196,6.70124822222222,6.88447265625,7.67888296808511,7.47831903895004,254
"728",728,251678,"Railroad Ink: Blazing Red Edition",5687,3542,2145,399,519,5168,7.13910985053631,7.4535845878035,6.61982336130536,6.67684210526316,7.08721579961465,7.14432134674923,46
"729",729,202670,"Ticket to Ride: Rails & Sails",3718,2369,1349,190,438,3280,7.42171423076923,7.83977353735754,6.68755374351371,6.60331578947368,7.15698639269407,7.45706508231707,72
"730",730,171273,"FUSE",7997,4796,3201,899,1190,6807,7.0260592272102,7.3736780733945,6.50522824117463,6.4163170189099,7.02409075630252,7.02640335536947,81
"731",731,198830,"Heroes of Land, Air & Sea",2748,1560,1188,264,409,2339,7.6287897489083,8.25086168589744,6.81192760942761,6.76612375,7.45691931540342,7.65884319367251,53
"732",732,38996,"Washington's War",2492,1619,873,311,668,1824,7.6228113282504,8.03787265596047,6.85306987399771,6.82681672025724,7.58892589820359,7.63522112390351,149
"733",733,301255,"Whistle Mountain",2250,1296,954,180,287,1963,7.71446715555556,8.19581618055556,7.06055904612159,6.92888888888889,7.51024738675958,7.74432506367804,22
"734",734,191051,"Outlive",4144,2186,1958,516,450,3694,7.32818403957529,7.80237861848124,6.79877170582227,6.62738372093023,7.32971111111111,7.32799801299404,63
"735",735,156566,"Lords of Xidit",5804,2787,3017,657,697,5107,7.11344130427292,7.58529505920344,6.67755916473318,6.71694063926941,7.14434720229555,7.10922328764442,96
"736",736,30957,"Tribune: Primus Inter Pares",4543,1966,2577,570,926,3617,7.22259297600704,7.73418616480163,6.83229720217307,6.89297661403509,7.15613390928726,7.23960737904341,178
"737",737,158889,"Summoner Wars: Alliances Master Set",1737,1225,512,201,241,1496,8.07421901554404,8.38293749387755,7.3355859375,7.37004975124378,8.24514522821577,8.04668344251336,90
"738",738,45,"Perudo",13717,7929,5788,719,2963,10754,6.90949038492382,7.27313105183504,6.41133785418107,6.29987019471488,6.99813297333783,6.88506710154361,252
"739",739,51,"Ricochet Robots",8542,4131,4411,581,1654,6888,7.02065311636619,7.72126094166061,6.36451824302879,6.46772805507745,6.88118198307134,7.05414400696864,255
"740",740,293296,"Splendor: Marvel",2674,1984,690,83,255,2419,7.65042364622289,7.89983606350807,6.93327257971015,6.85783132530121,7.61774639215686,7.65386833402232,23
"741",741,256570,"Crown of Emara",3109,1698,1411,406,428,2681,7.43107217754905,7.8335703180212,6.94670517363572,6.97985221674877,7.3727476635514,7.4403832152182,46
"742",742,218074,"Detective: City of Angels",1883,1239,644,111,299,1584,7.93266477960701,8.34140175948346,7.14629037267081,6.95648648648649,7.89035785953177,7.94065074494949,38
"743",743,117915,"Yedo",3670,1660,2010,606,740,2930,7.36997019073569,8.05642987951808,6.80304328358209,7.00699669966997,7.11507837837838,7.43434559726963,117
"744",744,283863,"The Magnificent",2650,1516,1134,245,307,2343,7.57898913962264,8.00902674802111,7.00408877425044,6.95816326530612,7.43846905537459,7.5974012889458,34
"745",745,11825,"Empire of the Sun",1669,1327,342,135,464,1205,8.25739249251049,8.48911747550866,7.35827245614035,7.12962962962963,8.11411637931035,8.31256271369295,188
"746",746,318182,"Imperium: Legends",1928,1474,454,165,224,1704,7.93341364107884,8.23550983717775,6.95259911894273,6.48357575757576,7.4125,8.00189055164319,15
"747",747,12002,"Jambo",8138,4982,3156,1431,2181,5957,6.99886360407963,7.34793105178643,6.44783254435995,6.38484696016772,7.02326020174232,6.98993142689273,214
"748",748,41002,"Vasco da Gama",4423,1908,2515,614,775,3648,7.22706657020122,7.78897612159329,6.80077495029821,6.78006514657981,6.99863870967742,7.27559496710526,155
"749",749,181687,"The Pursuit of Happiness",4777,2813,1964,746,671,4106,7.18637017793594,7.61457281905439,6.57306364562118,6.51236595174263,7.07766616989568,7.20413452021432,75
"750",750,179275,"One Deck Dungeon",9805,6945,2860,1420,1543,8262,7.00501687098419,7.25203530597552,6.40517665034965,6.28565375352113,6.884098360337,7.02759944928589,68
"751",751,197443,"Fugitive",4732,3270,1462,542,680,4052,7.18938445477599,7.41239059327217,6.6905950752394,6.48841328413284,7.13948823529412,7.19775795656466,66
"752",752,177590,"13 Days: The Cuban Missile Crisis, 1962",4169,2489,1680,643,775,3394,7.25891283521228,7.58640522699879,6.77371726190476,6.60566874027994,7.33245161290323,7.2421206865056,77
"753",753,180593,"The Bloody Inn",7756,4495,3261,947,1091,6665,7.03246270113461,7.48228028253615,6.41242896044158,6.38354453009504,7.04097775435381,7.03106886421605,82
"754",754,300877,"New York Zoo",4928,3160,1768,442,516,4412,7.19032830357143,7.52704697468355,6.58850081447964,6.35302563348416,6.9751369379845,7.21549574342702,23
"755",755,194879,"Not Alone",9467,5100,4367,895,1031,8436,6.99379584662512,7.42311926862745,6.49241058163499,6.4636398547486,7.06266602327837,6.9853789248459,70
"756",756,163602,"XCOM: The Board Game",8484,4343,4141,994,1021,7463,7.02086682461103,7.53604516233018,6.48055783627143,6.55505030181087,6.9326346718903,7.03293771137612,91
"757",757,252153,"Tang Garden",3339,2155,1184,290,465,2874,7.44632933812519,7.90767068213457,6.60664133445946,6.50406896551724,7.26023655913979,7.47643829505915,30
"758",758,217780,"Gentes",3012,1310,1702,329,372,2640,7.43734366533865,7.85106014503817,7.1189132373678,6.97770516717325,7.27392473118279,7.46037087878788,60
"759",759,12962,"Reef Encounter",5055,2400,2655,847,1559,3496,7.14171034223541,7.78625,6.55907562335216,6.73695395513577,7.19862091084028,7.11633174485126,214
"760",760,161417,"Red7",14366,8996,5370,1161,1948,12418,6.88590484407629,7.25123561471765,6.27389076350093,6.17969222222222,6.85310951232033,6.89104941697536,94
"761",761,244608,"Menara",2943,2051,892,203,356,2587,7.46060658171933,7.71585603607996,6.87370452914798,6.82073891625616,7.56247191011236,7.44658877850792,52
"762",762,28181,"Combat Commander: Pacific",1601,1096,505,140,353,1248,8.11650362273579,8.54466544708029,7.18726528712871,7.295,8.27303116147309,8.07222940705128,164
"763",763,280794,"Etherfields",2305,1746,559,141,453,1852,8.03181812581345,8.45436184421535,6.71203041144901,5.91290780141844,7.78847682119205,8.09133951403888,22
"764",764,41,"Can't Stop",15495,7172,8323,860,3404,12091,6.86629032268474,7.32241670245399,6.47324233569626,6.45172093023256,6.94843516451234,6.84316394425606,255
"765",765,24800,"Conflict of Heroes: Awakening the Bear! – Russia 1941-42",3021,1587,1434,583,786,2235,7.49863922873221,8.00463838059231,6.93865271966527,7.041025728988,7.47101526717558,7.50835396420581,170
"766",766,528,"ZÈRTZ",4106,2594,1512,376,1084,3022,7.27237329030687,7.67948430994603,6.57393017857143,6.56639627659574,7.27955719557195,7.26979640304434,252
"767",767,204472,"Sub Terra",3986,2318,1668,287,540,3446,7.37174032865028,7.83776213114754,6.7241153057554,6.48355400696864,7.24711111111111,7.39127015380151,58
"768",768,220517,"The Shipwreck Arcana",2856,1839,1017,144,461,2395,7.4901031057423,7.91099209896683,6.72902654867257,6.47479166666667,7.43699349240781,7.50032587473904,54
"769",769,12891,"Friedrich",2680,1436,1244,262,835,1845,7.5709537761194,8.18427344707521,6.86297383440515,6.84961832061069,7.6421437005988,7.5387350298103,210
"770",770,145659,"Scoville",5131,2710,2421,647,757,4374,7.14183752874683,7.64126630627307,6.58279085914911,6.6855085007728,6.95520845442536,7.17413707361683,92
"771",771,18098,"Napoleon's Triumph",1759,1092,667,171,586,1173,7.99295743604321,8.60700549450549,6.98764937031484,7.10409356725146,8.17576791808873,7.90163011935209,180
"772",772,218121,"Dice Hospital",5051,2661,2390,412,625,4426,7.16124897842012,7.59984221345359,6.672924041841,6.4391909223301,6.967317504,7.18863424084952,46
"773",773,279613,"Unlock!: Timeless Adventures",1922,842,1080,595,226,1696,7.83121689386056,7.98461532066508,7.71162293518518,7.8372548907563,7.84099557522124,7.8299138384434,33
"774",774,103886,"Star Wars: The Card Game",5574,3489,2085,891,815,4759,7.18585005023323,7.61102011464603,6.47437841726619,6.54875420875421,7.29401840490797,7.16732573649927,116
"775",775,148575,"Marvel Dice Masters: Avengers vs. X-Men",5627,3864,1763,812,789,4838,7.12967799004799,7.46524457815735,6.39421043675553,6.49817733990148,6.91044315589353,7.16543166597768,100
"776",776,244992,"The Mind",25115,17109,8006,1284,2856,22259,6.82514309018515,7.17806883920743,6.07093291781164,5.91134943146417,6.68462931722689,6.84317208230378,54
"777",777,175117,"Celestia",9845,5199,4646,693,1233,8612,6.95822951853733,7.38336788997884,6.48248815109772,6.45966666666667,6.92598594484996,6.96284590571296,82
"778",778,166384,"Spyfall",19836,10708,9128,2130,2460,17376,6.82758154567453,7.26000765035487,6.32030517309378,6.31142159624413,6.77145914634146,6.83552705110498,94
"779",779,30645,"Tammany Hall",3840,1855,1985,472,823,3017,7.2819614921875,7.91023108894879,6.69483801511335,6.75858050847458,7.21992709599028,7.29888370235333,154
"780",780,234671,"Pandemic: Rising Tide",2510,1605,905,198,359,2151,7.5845004183267,7.9320162305296,6.96818784530387,6.82272727272727,7.63529972144847,7.57602205950721,56
"781",781,256999,"Project: ELITE",1673,1189,484,94,243,1430,8.0472751942618,8.40229638351556,7.17512603305785,6.87979787234042,8.04382716049383,8.04786111888112,26
"782",782,137269,"Spyrium",6064,2666,3398,982,970,5094,7.0539383146438,7.53221578019504,6.67869178045909,6.75217820773931,6.97568625773196,7.06883907930899,108
"783",783,94,"Union Pacific",4246,2102,2144,476,1073,3173,7.20977527084315,7.67945729305423,6.74929410914179,6.80098739495798,7.28504949673812,7.18432010400252,254
"784",784,179172,"Unfair",4235,2433,1802,439,687,3548,7.33468229752066,8.00214864775996,6.43349160377358,6.51453576309795,7.34855084425036,7.33199692784667,65
"785",785,176165,"Dale of Merchants",4724,2886,1838,644,628,4096,7.1915840622354,7.58650488911989,6.57148531011969,6.49524844720497,7.23976114649681,7.18419753662109,80
"786",786,113997,"Tajemnicze Domostwo",5120,2164,2956,614,714,4406,7.14037425195312,7.67302780499075,6.75043437077131,7.00291530944626,7.25998459383753,7.1209911870177,97
"787",787,35570,"Tinners' Trail",3947,1720,2227,485,854,3093,7.24314627565239,7.72376558139534,6.87194501571621,7.02424742268041,7.23057792740047,7.24661648884578,170
"788",788,12902,"Carcassonne: The City",4333,2666,1667,484,1046,3287,7.20713892684052,7.53064560765191,6.68976111577684,6.69919338842975,7.32740057361377,7.16886886826894,213
"789",789,15512,"Diamant",18951,10854,8097,1548,4371,14580,6.8200479557807,7.13856028653031,6.3930832975176,6.25930986434108,6.91216308167468,6.79243237174212,209
"790",790,139898,"Brew Crafters",2997,1543,1454,404,541,2456,7.42556637303971,7.93359521710952,6.88644085281981,6.89487623762376,7.30285582255083,7.45259666938111,91
"791",791,119788,"Hyperborea",4676,2240,2436,597,707,3969,7.18965529298546,7.79770854910714,6.63052586206897,6.80020100502513,6.98111032531825,7.22680351473923,96
"792",792,273330,"Bloodborne: The Board Game",2337,1594,743,205,385,1952,7.92986935387248,8.38396905897114,6.95566352624495,6.91306341463415,7.97219046753247,7.9215222079918,19
"793",793,16747,"Tumblin-Dice",4231,2054,2177,174,944,3287,7.20427153155282,7.71229562317429,6.72495068442811,6.99597701149425,7.2823125,7.18185879221174,193
"794",794,218479,"Cerebria: The Inside World",2184,1215,969,164,323,1861,7.79705876373626,8.36620548971194,7.08342277605779,7.15384146341463,7.75086687306502,7.80507594841483,46
"795",795,195137,"Catacombs (Third Edition)",2641,1761,880,324,395,2246,7.5243105528209,7.89581270300966,6.78088409090909,6.89046296296297,7.55546329113924,7.51883177649154,76
"796",796,155362,"Ca$h 'n Guns: Second Edition",14046,8340,5706,1393,1816,12230,6.86224266481561,7.22900500239808,6.32617573606729,6.34941941852118,6.8206017345815,6.86842581520851,96
"797",797,122298,"Morels",8146,5621,2525,1138,1423,6723,6.98677812177756,7.27725378936133,6.34013902178218,6.26471971001757,7.02148840477864,6.97943129257772,122
"798",798,8125,"Santiago",5041,2216,2825,629,1375,3666,7.11421222971633,7.64401759927798,6.69861976991151,6.80286168521463,7.29150036363636,7.04771708947082,225
"799",799,310100,"Nemesis: Lockdown",1376,1021,355,23,191,1185,8.54392739825581,8.85421557296768,7.65152112676056,7.79130434782609,8.29698429319372,8.58373004219409,7
"800",800,1465,"Wizard",9802,6591,3211,500,1501,8301,6.94316172515813,7.24773067061144,6.31799388975397,6.06201,6.85738860759494,6.95867135646307,254
"801",801,53953,"Thunderstone",10331,4492,5839,1671,1901,8430,6.92448706514374,7.49397167631345,6.48637696523377,6.66804727707959,6.81805370857443,6.94848822894424,154
"802",802,338834,"MicroMacro: Crime City – Full House",1883,1472,411,141,159,1724,7.82162949017525,7.92706793478261,7.44400080291971,7.61687943262411,7.5509748427673,7.8465912587007,11
"803",803,224597,"Warhammer Underworlds: Shadespire",2735,1821,914,276,387,2348,7.69313991224863,8.11943693574959,6.84381072210066,6.97572463768116,7.73689405684754,7.68592830494037,58
"804",804,129948,"The Palaces of Carrara",4459,1817,2642,614,766,3693,7.15638928907827,7.75862860209136,6.74220729371688,6.96801302931596,7.20025218015666,7.14729127267804,118
"805",805,1041,"San Marco",4372,2161,2211,592,1198,3174,7.1746202241537,7.60948125867654,6.74959322478517,6.77451013513514,7.27427045075125,7.13700807183365,239
"806",806,91514,"Rhino Hero",9782,6650,3132,735,1429,8353,6.92844281844204,7.14281914135338,6.47326959131545,6.53633503401361,6.98234616515046,6.91922123548426,95
"807",807,177678,"Signorie",2927,1279,1648,361,420,2507,7.41095012640929,7.99794111806098,6.95539097694175,6.95047091412742,7.15424602380952,7.45395599920223,82
"808",808,65244,"Forbidden Island",46355,32357,13998,5033,7121,39234,6.77728672786107,7.0116158429397,6.23562454922132,6.18936375521558,6.78106913776155,6.77660021766835,147
